id,pokemon_id,method,move_id
4724,59,Breeding,504
4725,59,Breeding,155
4726,59,Breeding,229
4727,59,Breeding,219
4728,59,Breeding,109
4729,59,Breeding,162
4730,59,Breeding,307
4731,59,Breeding,84
4732,59,Breeding,252
4733,59,Breeding,107
4734,59,Breeding,71
4735,59,Move Tutor,84
4736,59,Move Tutor,114
4737,59,Move Tutor,219
4738,59,Move Tutor,221
4739,59,Move Tutor,251
4740,59,Move Tutor,252
4741,59,Move Tutor,324
4742,59,Move Tutor,438
4743,59,Move Tutor,448
4744,59,Pre-evolution,132
4745,59,Pre-evolution,265
4746,59,Pre-evolution,221
4747,59,Pre-evolution,160
4748,59,Pre-evolution,381
4749,59,Pre-evolution,158
4750,59,Pre-evolution,497
4751,59,Pre-evolution,161
4752,59,Pre-evolution,9
4753,59,Pre-evolution,88
4754,59,Pre-evolution,378
4755,59,Pre-evolution,219
4756,59,Pre-evolution,162
4757,59,Gen IV TM43,408
4758,59,Gen IV TM58,135
4759,59,Gen IV TM78,62
4760,59,Gen IV TM83,314
4761,59,Move Tutor - PtHGSS,487
4762,59,Move Tutor - PtHGSS,311
4763,59,Move Tutor - HGSS,210
4764,59,Move Tutor - FRLG,297
4765,60,Level 0,537
4766,60,Level 5,52
4767,60,Level 8,236
4768,60,Level 11,534
4769,60,Level 15,110
4770,60,Level 18,366
4771,60,Level 21,43
4772,60,Level 25,53
4773,60,Level 28,309
4774,60,Level 31,33
4775,60,Level 35,533
4776,60,Level 38,232
4777,60,Level 41,308
4778,60,TM06,513
4779,60,TM07,204
4780,60,TM10,224
4781,60,TM13,238
4782,60,TM14,40
4783,60,TM17,348
4784,60,TM18,366
4785,60,TM21,178
4786,60,TM27,379
4787,60,TM28,100
4788,60,TM29,351
4789,60,TM32,108
4790,60,TM42,142
4791,60,TM44,377
4792,60,TM45,24
4793,60,TM46,503
4794,60,TM48,396
4795,60,TM55,403
4796,60,TM87,483
4797,60,TM90,476
4798,60,HM03,482
4799,60,HM05,539
4800,60,HM06,103
4801,60,Breeding,304
4802,60,Breeding,460
4803,60,Breeding,53
4804,60,Breeding,207
4805,60,Breeding,298
4806,60,Breeding,537
4807,60,Breeding,237
4808,60,Breeding,309
4809,60,Breeding,375
4810,60,Breeding,134
4811,60,Breeding,133
4812,60,Breeding,135
4813,60,Breeding,536
4814,60,Move Tutor,134
4815,60,Move Tutor,221
4816,60,Move Tutor,245
4817,60,Move Tutor,438
4818,60,Move Tutor,448
4819,60,Gen IV TM43,408
4820,60,Gen IV TM78,62
4821,60,Gen IV TM83,314
4822,60,Gen IV HM05 HGSS,541
4823,60,Move Tutor - HGSS,210
4824,60,Move Tutor - Emerald,96
4825,60,Move Tutor - FRLG,109
4826,60,Move Tutor - FRLG,297
4827,61,Level 0,537
4828,61,Level 0,52
4829,61,Level 0,236
4830,61,Level 5,52
4831,61,Level 8,236
4832,61,Level 11,534
4833,61,Level 15,110
4834,61,Level 18,366
4835,61,Level 21,43
4836,61,Level 27,53
4837,61,Level 32,309
4838,61,Level 37,33
4839,61,Level 43,533
4840,61,Level 48,232
4841,61,Level 53,308
4842,61,TM06,513
4843,61,TM07,204
4844,61,TM10,224
4845,61,TM13,238
4846,61,TM14,40
4847,61,TM17,348
4848,61,TM18,366
4849,61,TM21,178
4850,61,TM26,126
4851,61,TM27,379
4852,61,TM28,100
4853,61,TM29,351
4854,61,TM31,50
4855,61,TM32,108
4856,61,TM42,142
4857,61,TM44,377
4858,61,TM45,24
4859,61,TM46,503
4860,61,TM48,396
4861,61,TM55,403
4862,61,TM56,166
4863,61,TM78,57
4864,61,TM87,483
4865,61,TM90,476
4866,61,TM94,388
4867,61,HM03,482
4868,61,HM04,470
4869,61,HM05,539
4870,61,HM06,103
4871,61,Breeding,304
4872,61,Breeding,460
4873,61,Breeding,53
4874,61,Breeding,207
4875,61,Breeding,298
4876,61,Breeding,537
4877,61,Breeding,237
4878,61,Breeding,309
4879,61,Breeding,375
4880,61,Breeding,134
4881,61,Breeding,133
4882,61,Breeding,135
4883,61,Breeding,536
4884,61,Move Tutor,134
4885,61,Move Tutor,221
4886,61,Move Tutor,241
4887,61,Move Tutor,245
4888,61,Move Tutor,438
4889,61,Move Tutor,448
4890,61,Gen IV TM01,170
4891,61,Gen IV TM43,408
4892,61,Gen IV TM78,62
4893,61,Gen IV TM83,314
4894,61,Gen IV HM05 HGSS,541
4895,61,Move Tutor - PtHGSS,311
4896,61,Move Tutor - HGSS,210
4897,61,Move Tutor - Emerald,96
4898,61,Move Tutor - FRLG,288
4899,61,Move Tutor - FRLG,287
4900,61,Move Tutor - FRLG,109
4901,61,Move Tutor - FRLG,83
4902,61,Move Tutor - FRLG,412
4903,61,Move Tutor - FRLG,297
4904,61,Move Tutor - FRLG,295
4905,62,Level 0,53
4906,62,Level 0,236
4907,62,Level 0,110
4908,62,Level 0,475
4909,62,Level 32,124
4910,62,Level 43,298
4911,62,Level 53,68
4912,62,TM06,513
4913,62,TM07,204
4914,62,TM08,56
4915,62,TM10,224
4916,62,TM13,238
4917,62,TM14,40
4918,62,TM15,233
4919,62,TM17,348
4920,62,TM18,366
4921,62,TM21,178
4922,62,TM26,126
4923,62,TM27,379
4924,62,TM28,100
4925,62,TM29,351
4926,62,TM31,50
4927,62,TM32,108
4928,62,TM39,390
4929,62,TM42,142
4930,62,TM44,377
4931,62,TM45,24
4932,62,TM46,503
4933,62,TM47,271
4934,62,TM48,396
4935,62,TM52,168
4936,62,TM55,403
4937,62,TM56,166
4938,62,TM66,328
4939,62,TM68,188
4940,62,TM78,57
4941,62,TM80,387
4942,62,TM83,551
4943,62,TM84,336
4944,62,TM87,483
4945,62,TM90,476
4946,62,TM94,388
4947,62,HM03,482
4948,62,HM04,470
4949,62,HM05,539
4950,62,HM06,103
4951,62,Breeding,304
4952,62,Breeding,460
4953,62,Breeding,53
4954,62,Breeding,207
4955,62,Breeding,298
4956,62,Breeding,537
4957,62,Breeding,237
4958,62,Breeding,309
4959,62,Breeding,375
4960,62,Breeding,134
4961,62,Breeding,133
4962,62,Breeding,135
4963,62,Breeding,536
4964,62,Move Tutor,134
4965,62,Move Tutor,221
4966,62,Move Tutor,241
4967,62,Move Tutor,245
4968,62,Move Tutor,438
4969,62,Move Tutor,448
4970,62,Pre-evolution,537
4971,62,Pre-evolution,52
4972,62,Pre-evolution,534
4973,62,Pre-evolution,366
4974,62,Pre-evolution,43
4975,62,Pre-evolution,309
4976,62,Pre-evolution,33
4977,62,Pre-evolution,533
4978,62,Pre-evolution,232
4979,62,Pre-evolution,308
4980,62,Gen IV TM01,170
4981,62,Gen IV TM43,408
4982,62,Gen IV TM78,62
4983,62,Gen IV TM83,314
4984,62,Gen IV HM05 HGSS,541
4985,62,Move Tutor - PtHGSS,526
4986,62,Move Tutor - PtHGSS,311
4987,62,Move Tutor - HGSS,210
4988,62,Move Tutor - Emerald,96
4989,62,Move Tutor - FRLG,288
4990,62,Move Tutor - FRLG,287
4991,62,Move Tutor - FRLG,43
4992,62,Move Tutor - FRLG,109
4993,62,Move Tutor - FRLG,83
4994,62,Move Tutor - FRLG,412
4995,62,Move Tutor - FRLG,297
4996,62,Move Tutor - FRLG,295
4997,63,Level 0,502
4998,63,TM03,355
4999,63,TM04,60
5000,63,TM06,513
5001,63,TM10,224
5002,63,TM11,478
5003,63,TM12,498
5004,63,TM16,267
5005,63,TM17,348
5006,63,TM18,366
5007,63,TM19,501
5008,63,TM20,399
5009,63,TM21,178
5010,63,TM27,379
5011,63,TM29,351
5012,63,TM30,414
5013,63,TM32,108
5014,63,TM33,373
5015,63,TM41,512
5016,63,TM42,142
5017,63,TM44,377
5018,63,TM45,24
5019,63,TM46,503
5020,63,TM48,396
5021,63,TM51,12
5022,63,TM53,136
5023,63,TM56,166
5024,63,TM57,64
5025,63,TM63,131
5026,63,TM70,163
5027,63,TM73,507
5028,63,TM77,350
5029,63,TM85,120
5030,63,TM86,191
5031,63,TM87,483
5032,63,TM90,476
5033,63,TM92,518
5034,63,Breeding,133
5035,63,Breeding,30
5036,63,Breeding,257
5037,63,Breeding,154
5038,63,Breeding,509
5039,63,Breeding,241
5040,63,Breeding,345
5041,63,Breeding,199
5042,63,Breeding,429
5043,63,Breeding,198
5044,63,Move Tutor,119
5045,63,Move Tutor,154
5046,63,Move Tutor,174
5047,63,Move Tutor,194
5048,63,Move Tutor,241
5049,63,Move Tutor,252
5050,63,Move Tutor,257
5051,63,Move Tutor,276
5052,63,Move Tutor,277
5053,63,Move Tutor,372
5054,63,Move Tutor,392
5055,63,Move Tutor,424
5056,63,Move Tutor,429
5057,63,Move Tutor,438
5058,63,Move Tutor,447
5059,63,Move Tutor,448
5060,63,Move Tutor,509
5061,63,Move Tutor,517
5062,63,Move Tutor,549
5063,63,Move Tutor,558
5064,63,Gen IV TM01,170
5065,63,Gen IV TM34,423
5066,63,Gen IV TM43,408
5067,63,Gen IV TM58,135
5068,63,Gen IV TM78,62
5069,63,Gen IV TM83,314
5070,63,Move Tutor - HGSS,210
5071,63,Move Tutor - XD,320
5072,63,Move Tutor - Emerald,124
5073,63,Move Tutor - FRLG,288
5074,63,Move Tutor - FRLG,287
5075,63,Move Tutor - FRLG,43
5076,63,Move Tutor - FRLG,109
5077,63,Move Tutor - FRLG,83
5078,63,Move Tutor - FRLG,412
5079,63,Move Tutor - FRLG,297
5080,63,Move Tutor - FRLG,295
5081,64,Level 0,502
5082,64,Level 0,256
5083,64,Level 0,75
5084,64,Level 16,75
5085,64,Level 18,101
5086,64,Level 22,300
5087,64,Level 24,12
5088,64,Level 28,349
5089,64,Level 30,373
5090,64,Level 34,501
5091,64,Level 36,371
5092,64,Level 40,353
5093,64,Level 42,392
5094,64,Level 46,351
5095,64,Level 48,184
5096,64,Level 52,517
5097,64,TM03,355
5098,64,TM04,60
5099,64,TM06,513
5100,64,TM10,224
5101,64,TM11,478
5102,64,TM12,498
5103,64,TM16,267
5104,64,TM17,348
5105,64,TM18,366
5106,64,TM19,501
5107,64,TM20,399
5108,64,TM21,178
5109,64,TM27,379
5110,64,TM29,351
5111,64,TM30,414
5112,64,TM32,108
5113,64,TM33,373
5114,64,TM41,512
5115,64,TM42,142
5116,64,TM44,377
5117,64,TM45,24
5118,64,TM46,503
5119,64,TM48,396
5120,64,TM51,12
5121,64,TM53,136
5122,64,TM56,166
5123,64,TM57,64
5124,64,TM63,131
5125,64,TM70,163
5126,64,TM73,507
5127,64,TM77,350
5128,64,TM85,120
5129,64,TM86,191
5130,64,TM87,483
5131,64,TM90,476
5132,64,TM92,518
5133,64,Breeding,133
5134,64,Breeding,30
5135,64,Breeding,257
5136,64,Breeding,154
5137,64,Breeding,509
5138,64,Breeding,241
5139,64,Breeding,345
5140,64,Breeding,199
5141,64,Breeding,429
5142,64,Breeding,198
5143,64,Move Tutor,119
5144,64,Move Tutor,154
5145,64,Move Tutor,174
5146,64,Move Tutor,194
5147,64,Move Tutor,241
5148,64,Move Tutor,252
5149,64,Move Tutor,257
5150,64,Move Tutor,276
5151,64,Move Tutor,277
5152,64,Move Tutor,372
5153,64,Move Tutor,392
5154,64,Move Tutor,424
5155,64,Move Tutor,429
5156,64,Move Tutor,438
5157,64,Move Tutor,447
5158,64,Move Tutor,448
5159,64,Move Tutor,509
5160,64,Move Tutor,517
5161,64,Move Tutor,549
5162,64,Move Tutor,558
5163,64,Gen IV TM01,170
5164,64,Gen IV TM34,423
5165,64,Gen IV TM43,408
5166,64,Gen IV TM58,135
5167,64,Gen IV TM78,62
5168,64,Gen IV TM83,314
5169,64,Move Tutor - HGSS,210
5170,64,Move Tutor - XD,320
5171,64,Move Tutor - Emerald,124
5172,64,Move Tutor - FRLG,288
5173,64,Move Tutor - FRLG,287
5174,64,Move Tutor - FRLG,43
5175,64,Move Tutor - FRLG,109
5176,64,Move Tutor - FRLG,83
5177,64,Move Tutor - FRLG,412
5178,64,Move Tutor - FRLG,297
5179,64,Move Tutor - FRLG,295
5180,65,Level 0,502
5181,65,Level 0,256
5182,65,Level 0,75
5183,65,Level 16,75
5184,65,Level 18,101
5185,65,Level 22,300
5186,65,Level 24,12
5187,65,Level 28,349
5188,65,Level 30,373
5189,65,Level 34,501
5190,65,Level 36,371
5191,65,Level 40,353
5192,65,Level 42,60
5193,65,Level 46,351
5194,65,Level 48,184
5195,65,Level 52,517
5196,65,TM03,355
5197,65,TM04,60
5198,65,TM06,513
5199,65,TM10,224
5200,65,TM11,478
5201,65,TM12,498
5202,65,TM15,233
5203,65,TM16,267
5204,65,TM17,348
5205,65,TM18,366
5206,65,TM19,501
5207,65,TM20,399
5208,65,TM21,178
5209,65,TM27,379
5210,65,TM29,351
5211,65,TM30,414
5212,65,TM32,108
5213,65,TM33,373
5214,65,TM41,512
5215,65,TM42,142
5216,65,TM44,377
5217,65,TM45,24
5218,65,TM46,503
5219,65,TM48,396
5220,65,TM51,12
5221,65,TM52,168
5222,65,TM53,136
5223,65,TM56,166
5224,65,TM57,64
5225,65,TM63,131
5226,65,TM68,188
5227,65,TM70,163
5228,65,TM73,507
5229,65,TM77,350
5230,65,TM85,120
5231,65,TM86,191
5232,65,TM87,483
5233,65,TM90,476
5234,65,TM92,518
5235,65,Breeding,133
5236,65,Breeding,30
5237,65,Breeding,257
5238,65,Breeding,154
5239,65,Breeding,509
5240,65,Breeding,241
5241,65,Breeding,345
5242,65,Breeding,199
5243,65,Breeding,429
5244,65,Breeding,198
5245,65,Move Tutor,119
5246,65,Move Tutor,154
5247,65,Move Tutor,174
5248,65,Move Tutor,194
5249,65,Move Tutor,241
5250,65,Move Tutor,252
5251,65,Move Tutor,257
5252,65,Move Tutor,276
5253,65,Move Tutor,277
5254,65,Move Tutor,372
5255,65,Move Tutor,392
5256,65,Move Tutor,424
5257,65,Move Tutor,429
5258,65,Move Tutor,438
5259,65,Move Tutor,447
5260,65,Move Tutor,448
5261,65,Move Tutor,509
5262,65,Move Tutor,517
5263,65,Move Tutor,549
5264,65,Move Tutor,558
5265,65,Pre-evolution,392
5266,65,Gen IV TM01,170
5267,65,Gen IV TM34,423
5268,65,Gen IV TM43,408
5269,65,Gen IV TM58,135
5270,65,Gen IV TM78,62
5271,65,Gen IV TM83,314
5272,65,Move Tutor - HGSS,210
5273,65,Move Tutor - XD,320
5274,65,Move Tutor - Emerald,124
5275,65,Move Tutor - FRLG,288
5276,65,Move Tutor - FRLG,287
5277,65,Move Tutor - FRLG,43
5278,65,Move Tutor - FRLG,109
5279,65,Move Tutor - FRLG,83
5280,65,Move Tutor - FRLG,412
5281,65,Move Tutor - FRLG,297
5282,65,Move Tutor - FRLG,295
5283,66,Level 0,270
5284,66,Level 0,265
5285,66,Level 7,169
5286,66,Level 10,255
5287,66,Level 13,271
5288,66,Level 19,173
5289,66,Level 22,412
5290,66,Level 25,380
5291,66,Level 31,530
5292,66,Level 34,475
5293,66,Level 37,533
5294,66,Level 43,86
5295,66,Level 46,404
5296,66,Level 49,124
5297,66,TM06,513
5298,66,TM08,56
5299,66,TM10,224
5300,66,TM11,478
5301,66,TM16,267
5302,66,TM17,348
5303,66,TM18,366
5304,66,TM21,178
5305,66,TM23,442
5306,66,TM26,126
5307,66,TM27,379
5308,66,TM28,100
5309,66,TM31,50
5310,66,TM32,108
5311,66,TM35,161
5312,66,TM38,151
5313,66,TM39,390
5314,66,TM42,142
5315,66,TM44,377
5316,66,TM45,24
5317,66,TM46,503
5318,66,TM47,271
5319,66,TM48,396
5320,66,TM52,168
5321,66,TM56,166
5322,66,TM59,247
5323,66,TM66,328
5324,66,TM67,378
5325,66,TM78,57
5326,66,TM80,387
5327,66,TM83,551
5328,66,TM84,336
5329,66,TM87,483
5330,66,TM90,476
5331,66,TM94,388
5332,66,HM04,470
5333,66,Breeding,285
5334,66,Breeding,393
5335,66,Breeding,133
5336,66,Breeding,443
5337,66,Breeding,83
5338,66,Breeding,71
5339,66,Breeding,154
5340,66,Breeding,509
5341,66,Breeding,241
5342,66,Breeding,58
5343,66,Breeding,345
5344,66,Breeding,220
5345,66,Breeding,257
5346,66,Breeding,511
5347,66,Move Tutor,123
5348,66,Move Tutor,154
5349,66,Move Tutor,221
5350,66,Move Tutor,241
5351,66,Move Tutor,257
5352,66,Move Tutor,270
5353,66,Move Tutor,392
5354,66,Move Tutor,438
5355,66,Move Tutor,448
5356,66,Move Tutor,480
5357,66,Move Tutor,509
5358,66,Gen IV TM01,170
5359,66,Gen IV TM43,408
5360,66,Gen IV TM58,135
5361,66,Gen IV TM78,62
5362,66,Gen IV TM83,314
5363,66,Move Tutor - PtHGSS,526
5364,66,Move Tutor - PtHGSS,311
5365,66,Move Tutor - HGSS,210
5366,66,Move Tutor - FRLG,288
5367,66,Move Tutor - FRLG,287
5368,66,Move Tutor - FRLG,43
5369,66,Move Tutor - FRLG,109
5370,66,Move Tutor - FRLG,297
5371,66,Move Tutor - FRLG,295
5372,67,Level 0,270
5373,67,Level 0,265
5374,67,Level 0,169
5375,67,Level 0,255
5376,67,Level 7,169
5377,67,Level 10,255
5378,67,Level 13,271
5379,67,Level 19,173
5380,67,Level 22,412
5381,67,Level 25,380
5382,67,Level 32,530
5383,67,Level 36,475
5384,67,Level 40,533
5385,67,Level 44,86
5386,67,Level 51,404
5387,67,Level 55,124
5388,67,TM06,513
5389,67,TM08,56
5390,67,TM10,224
5391,67,TM11,478
5392,67,TM16,267
5393,67,TM17,348
5394,67,TM18,366
5395,67,TM21,178
5396,67,TM23,442
5397,67,TM26,126
5398,67,TM27,379
5399,67,TM28,100
5400,67,TM31,50
5401,67,TM32,108
5402,67,TM35,161
5403,67,TM38,151
5404,67,TM39,390
5405,67,TM42,142
5406,67,TM44,377
5407,67,TM45,24
5408,67,TM46,503
5409,67,TM47,271
5410,67,TM48,396
5411,67,TM52,168
5412,67,TM56,166
5413,67,TM59,247
5414,67,TM66,328
5415,67,TM67,378
5416,67,TM78,57
5417,67,TM80,387
5418,67,TM83,551
5419,67,TM84,336
5420,67,TM87,483
5421,67,TM90,476
5422,67,TM94,388
5423,67,HM04,470
5424,67,Breeding,285
5425,67,Breeding,393
5426,67,Breeding,133
5427,67,Breeding,443
5428,67,Breeding,83
5429,67,Breeding,71
5430,67,Breeding,154
5431,67,Breeding,509
5432,67,Breeding,241
5433,67,Breeding,58
5434,67,Breeding,345
5435,67,Breeding,220
5436,67,Breeding,257
5437,67,Breeding,511
5438,67,Move Tutor,123
5439,67,Move Tutor,154
5440,67,Move Tutor,221
5441,67,Move Tutor,241
5442,67,Move Tutor,257
5443,67,Move Tutor,270
5444,67,Move Tutor,392
5445,67,Move Tutor,438
5446,67,Move Tutor,448
5447,67,Move Tutor,480
5448,67,Move Tutor,509
5449,67,Gen IV TM01,170
5450,67,Gen IV TM43,408
5451,67,Gen IV TM58,135
5452,67,Gen IV TM78,62
5453,67,Gen IV TM83,314
5454,67,Move Tutor - PtHGSS,526
5455,67,Move Tutor - PtHGSS,311
5456,67,Move Tutor - HGSS,210
5457,67,Move Tutor - FRLG,288
5458,67,Move Tutor - FRLG,287
5459,67,Move Tutor - FRLG,43
5460,67,Move Tutor - FRLG,109
5461,67,Move Tutor - FRLG,297
5462,67,Move Tutor - FRLG,295
5463,68,Level 0,543
5464,68,Level 0,270
5465,68,Level 0,265
5466,68,Level 0,169
5467,68,Level 0,255
5468,68,Level 7,169
5469,68,Level 10,255
5470,68,Level 13,271
5471,68,Level 19,173
5472,68,Level 22,412
5473,68,Level 25,380
5474,68,Level 32,530
5475,68,Level 36,475
5476,68,Level 40,533
5477,68,Level 44,86
5478,68,Level 51,404
5479,68,Level 55,124
5480,68,TM06,513
5481,68,TM08,56
5482,68,TM10,224
5483,68,TM11,478
5484,68,TM15,233
5485,68,TM16,267
5486,68,TM17,348
5487,68,TM18,366
5488,68,TM21,178
5489,68,TM23,442
5490,68,TM26,126
5491,68,TM27,379
5492,68,TM28,100
5493,68,TM31,50
5494,68,TM32,108
5495,68,TM35,161
5496,68,TM38,151
5497,68,TM39,390
5498,68,TM42,142
5499,68,TM44,377
5500,68,TM45,24
5501,68,TM46,503
5502,68,TM47,271
5503,68,TM48,396
5504,68,TM52,168
5505,68,TM56,166
5506,68,TM59,247
5507,68,TM66,328
5508,68,TM67,378
5509,68,TM68,188
5510,68,TM71,467
5511,68,TM78,57
5512,68,TM80,387
5513,68,TM83,551
5514,68,TM84,336
5515,68,TM87,483
5516,68,TM90,476
5517,68,TM94,388
5518,68,HM04,470
5519,68,Breeding,285
5520,68,Breeding,393
5521,68,Breeding,133
5522,68,Breeding,443
5523,68,Breeding,83
5524,68,Breeding,71
5525,68,Breeding,154
5526,68,Breeding,509
5527,68,Breeding,241
5528,68,Breeding,58
5529,68,Breeding,345
5530,68,Breeding,220
5531,68,Breeding,257
5532,68,Breeding,511
5533,68,Move Tutor,123
5534,68,Move Tutor,154
5535,68,Move Tutor,221
5536,68,Move Tutor,241
5537,68,Move Tutor,257
5538,68,Move Tutor,270
5539,68,Move Tutor,392
5540,68,Move Tutor,438
5541,68,Move Tutor,448
5542,68,Move Tutor,480
5543,68,Move Tutor,509
5544,68,Gen IV TM01,170
5545,68,Gen IV TM43,408
5546,68,Gen IV TM58,135
5547,68,Gen IV TM78,62
5548,68,Gen IV TM83,314
5549,68,Move Tutor - PtHGSS,526
5550,68,Move Tutor - PtHGSS,311
5551,68,Move Tutor - HGSS,210
5552,68,Move Tutor - FRLG,288
5553,68,Move Tutor - FRLG,287
5554,68,Move Tutor - FRLG,43
5555,68,Move Tutor - FRLG,109
5556,68,Move Tutor - FRLG,297
5557,68,Move Tutor - FRLG,295
5558,69,Level 0,529
5559,69,Level 7,196
5560,69,Level 11,553
5561,69,Level 13,437
5562,69,Level 15,339
5563,69,Level 17,474
5564,69,Level 23,1
5565,69,Level 27,257
5566,69,Level 29,486
5567,69,Level 35,185
5568,69,Level 39,368
5569,69,Level 41,435
5570,69,Level 47,554
5571,69,TM06,513
5572,69,TM09,527
5573,69,TM10,224
5574,69,TM11,478
5575,69,TM17,348
5576,69,TM21,178
5577,69,TM22,451
5578,69,TM27,379
5579,69,TM32,108
5580,69,TM33,373
5581,69,TM36,440
5582,69,TM42,142
5583,69,TM44,377
5584,69,TM45,24
5585,69,TM46,503
5586,69,TM48,396
5587,69,TM53,136
5588,69,TM70,163
5589,69,TM75,489
5590,69,TM86,191
5591,69,TM87,483
5592,69,TM90,476
5593,69,HM01,92
5594,69,Breeding,133
5595,69,Breeding,491
5596,69,Breeding,263
5597,69,Breeding,249
5598,69,Breeding,278
5599,69,Breeding,552
5600,69,Breeding,511
5601,69,Breeding,540
5602,69,Breeding,59
5603,69,Breeding,314
5604,69,Breeding,187
5605,69,Breeding,70
5606,69,Breeding,346
5607,69,Move Tutor,36
5608,69,Move Tutor,185
5609,69,Move Tutor,187
5610,69,Move Tutor,257
5611,69,Move Tutor,410
5612,69,Move Tutor,438
5613,69,Move Tutor,448
5614,69,Move Tutor,491
5615,69,Move Tutor,552
5616,69,Gen IV TM43,408
5617,69,Gen IV TM58,135
5618,69,Gen IV TM78,62
5619,69,Move Tutor - PtHGSS,477
5620,69,Move Tutor - FRLG,109
5621,69,Move Tutor - FRLG,297
5622,70,Level 0,529
5623,70,Level 0,196
5624,70,Level 0,553
5625,70,Level 7,196
5626,70,Level 11,553
5627,70,Level 13,437
5628,70,Level 15,339
5629,70,Level 17,474
5630,70,Level 23,1
5631,70,Level 27,257
5632,70,Level 29,486
5633,70,Level 35,185
5634,70,Level 39,368
5635,70,Level 41,435
5636,70,Level 47,554
5637,70,TM06,513
5638,70,TM09,527
5639,70,TM10,224
5640,70,TM11,478
5641,70,TM17,348
5642,70,TM21,178
5643,70,TM22,451
5644,70,TM27,379
5645,70,TM32,108
5646,70,TM33,373
5647,70,TM36,440
5648,70,TM42,142
5649,70,TM44,377
5650,70,TM45,24
5651,70,TM46,503
5652,70,TM48,396
5653,70,TM53,136
5654,70,TM70,163
5655,70,TM75,489
5656,70,TM86,191
5657,70,TM87,483
5658,70,TM90,476
5659,70,HM01,92
5660,70,Breeding,133
5661,70,Breeding,491
5662,70,Breeding,263
5663,70,Breeding,249
5664,70,Breeding,278
5665,70,Breeding,552
5666,70,Breeding,511
5667,70,Breeding,540
5668,70,Breeding,59
5669,70,Breeding,314
5670,70,Breeding,187
5671,70,Breeding,70
5672,70,Breeding,346
5673,70,Move Tutor,36
5674,70,Move Tutor,54
5675,70,Move Tutor,185
5676,70,Move Tutor,187
5677,70,Move Tutor,257
5678,70,Move Tutor,410
5679,70,Move Tutor,438
5680,70,Move Tutor,448
5681,70,Move Tutor,491
5682,70,Move Tutor,552
5683,70,Gen IV TM43,408
5684,70,Gen IV TM58,135
5685,70,Gen IV TM78,62
5686,70,Move Tutor - PtHGSS,477
5687,70,Move Tutor - FRLG,109
5688,70,Move Tutor - FRLG,297
5689,70,XD Purification,307
5690,71,Level 0,465
5691,71,Level 0,484
5692,71,Level 0,458
5693,71,Level 0,529
5694,71,Level 0,437
5695,71,Level 0,486
5696,71,Level 0,368
5697,71,Level 27,262
5698,71,Level 47,261
